Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio,_blast_prop_count,_local_prop_count,_global_prop_count
461,ZTF18abqlpgq,0.09532505,2.01e-05,z_gal,58366.93513,0.000531354,0.5654660048591038,-0.077549894,0.2243351885808806,1.6974147378184042e-05,0.2403798989371908,0.030023749,-1.4e-07,-0.016970104,3.666963764269477e-05,-7.39e-07,-4.23e-07,0.000384211,0.062099123,3.1,0,0.2827375697053279,340.10273,16.190834,snia-cosmo,norm,1.0,1.0,2018fsf,100.0,,,,340.1027128262912,16.19033942599667,,0.062108441889286,8.672271795343194,-0.7825737220608512,-9.471071385536389,5.975877754940523,0.6180622076159316,10.123879111797804,0.243676825150957,-9.87894202982102,6.912248232610396,0.5873406041016848,10,5,5
462,ZTF18abquyqj,0.01913766,6.355e-05,z_gal,58855.731130147135,0.000745948,-0.055014791,0.9418255454140748,0.1563546743709594,3.3581621983890095e-05,0.1440355026028088,0.038055206,1.7809657614263296e-08,0.000208897,-0.000145424,-1.49e-06,-1.14e-06,0.000779902,0.024486558,3.1,0,0.8189494390905727,17.847196,13.160193,snia-cosmo,norm,1.0,0.0,2018lqy,100.0,,,,17.84704978475322,13.16021241767307,0.01903791,0.02448475766927,9.76586574669312,-2.210990799689709,-11.930409427648533,10.607375620124994,0.5579681877800785,9.82163709963135,-2.3994306319142344,-12.23828900132567,12.765316689386658,0.5528243219438074,10,5,5
463,ZTF18abrfccm,0.09442572,3.418e-05,z_gal,59164.05792521135,0.000541734,-0.765765206,-0.04054657,0.2193030876405828,1.8668196683962308e-05,0.204833315,0.033945011,-7.35e-07,-0.006164823,0.000556308,-6.4e-07,-5.1e-07,-7.82e-05,0.022170479,3.1,0,0.018545934,26.862892,0.967604,snia,,1.0,1.0,2020yxo,100.0,Ia,,2020yxo,26.8630728,0.96758722,0.09432759,0.0221706908941268,10.330591698924929,-0.4737799140572262,-10.832209727297045,7.125700937935168,0.5988005483188217,10.871636760522255,-0.8968754096437953,-11.792448156974515,8.277846431885632,0.5715867564879423,10,5,5
465,ZTF18abrqedj,0.03723003,0.00145331,z_SEDm,58372.82897311169,0.00058996,0.282904845,1.198793963,0.6122062207214185,6.857625058549603e-05,0.9599745557468596,1.336997606345125,-3.95e-06,-0.425244558,0.001065702,4.014987409181718e-06,-5.49e-06,-0.001608873,0.065953259,3.1,0,0.6040404481722165,103.089416,27.47071,snia-cosmo,norm,0.0,0.0,2018fqz,100.0,SN Ia,,2018fqz,103.08922293,27.4708748,,0.0659470722079277,9.268832415997446,-0.5494404988176878,-9.827810165688016,6.8216509447831495,0.5962974885163294,9.447646180166672,0.0755836563958472,-9.364348255300904,6.102054691056515,0.6033573424854636,10,5,5
471,ZTF18abrzcgl,0.03977677,0.00282843,z_snid,58354.24768,0.002521131,0.9386785941813376,0.018133875,0.7871868398906372,0.000190626,0.2734860761300764,0.048046184,-0.000104132,-0.076634327,0.018278555,-1.12e-05,-8.09e-06,0.002433008,0.1056781620926784,3.1,0,0.4586137704028737,109.457681,18.464418,snia,,0.0,1.0,2018fsq,100.0,,,,109.45751236,18.46563491,,0.1057030744850635,8.523989383035353,-1.4283335561221755,-9.987998907451304,7.1003195597755635,0.5870609059113561,9.289814097639594,-1.1546053993145426,-10.457379068696278,6.056723915732066,0.5940593998205811,10,5,5
480,ZTF18absdgon,0.06182114,1.436e-05,z_gal,58375.80859925957,0.000732653,0.2087721267502624,0.184477167,0.049468685,2.207122987258285e-05,0.079722112,0.027141353,8.480967347624837e-08,0.001626675,-0.000135,-8.15e-08,-5.21e-07,-2.58e-05,0.023402875,3.1,0,0.531746479,260.957533,46.301567,snia-cosmo,norm,1.0,1.0,2018frx,100.0,,,,260.95774860859706,46.30080625552752,,0.0234046567231416,9.445873696052644,-1.3718110796060043,-10.797110977639097,7.603449194479781,0.5790075632883983,10.283477335223555,-0.4336343648145382,-10.70384116963159,10.978583628117503,0.5656727861147046,10,5,5
481,ZTF18absdjms,0.08464811,0.00141972,z_SEDm,58373.22689916072,0.000368918,-1.470730169,0.1304915284881208,0.1157187887911277,1.2129871536755329e-05,0.2097523564685507,0.031717655,-3.5e-08,0.010515101,7.962528171357248e-05,-5.3e-07,-3.22e-07,0.000572827,0.089586777,3.1,0,0.6532388820041484,271.203133,24.954003,snia-cosmo,norm,1.0,1.0,,100.0,,,,271.2026257369747,24.954076198208192,,0.0895454820990562,9.604369358757427,-0.7958632315935064,-10.430634488002122,6.585279489173932,0.5974939672359708,10.483298386906403,1.0091316290308234,-9.4337447725813,7.918273689887757,0.5777390405733518,10,5,5
484,ZTF18abshmro,0.05431771,1.383e-05,z_gal,58365.52939293645,0.000374351,-2.334902369,0.2772576411113078,0.208721409,1.421804194460998e-05,0.2811859309180953,0.035311646,-7.75e-07,-0.009761044,0.001087853,-7.67e-07,-4.24e-07,0.00091457,0.025659199,3.1,0,0.021711379,36.697141,-9.067312,snia-cosmo,norm,1.0,1.0,2018fty,100.0,SN Ia,,995628,36.697384,-9.067083,0.05430928,0.0256677342206239,10.2137553658872,0.4031666393868411,-9.796163096251515,6.7515190778168375,0.6297912177107097,10.689945158633208,-0.4281073917680484,-11.118853746931755,7.763051992084021,0.5786518296115457,10,5,5
486,ZTF18absiymj,0.06685337,0.0035609,z_snid,58374.23720600734,0.000385043,-0.220927455,0.1799269504187706,0.2264783077662286,1.4820495821196868e-05,0.3749276159569015,0.037058601,6.761843634744569e-09,0.009387702,-0.000214662,-2.17e-06,-4.6e-07,0.003696341,0.089051851,3.1,0,0.8908804618513927,287.7008,36.63161,snia-cosmo,norm,1.0,1.0,,100.0,,,,287.70061373,36.63217286,,0.08906020373106,8.302046952755692,-0.9751206370197052,-9.292588083509443,4.3878839798443074,0.6494863769676665,9.017661910946895,-0.5669385290427867,-9.586083554071363,5.263375372174603,0.6285122137561053,10,5,5
487,ZTF18abskove,0.079748,0.0035,z_snid,58374.14217342153,0.000482053,0.439445156,0.007522194,0.3713887150370283,1.8893590201465524e-05,0.5528242335615926,0.039453431,2.465292834105217e-07,-0.009718399,0.001083677,-3.33e-06,-5.85e-07,0.002435623,0.033355106,3.1,0,0.7258556237022722,314.790607,-14.263068,snia-cosmo,norm,1.0,1.0,2018gfg,100.0,SN Ia,,,314.79052112,-14.26310348,,0.0333542440831661,8.489051046916822,-1.273091057639463,-9.76916413133786,5.269883197928378,0.6622972678753131,8.450261531329371,-0.9823441325957516,-9.441634854204208,1.746653867003622,0.6671191080658747,10,5,5
492,ZTF18abspqsn,0.03612278,0.00308707,z_snid,58385.09955811174,0.008528709,0.6643426368149664,-0.058845447,0.1100762143723841,0.000272527,0.1184924508597907,0.030731035,2.9220684442148544e-06,0.003059567,-0.000292484,-1.78e-06,-7.07e-06,-0.000230217,0.2105132549323959,3.1,0,0.7436021301717228,10.435893,51.630975,snia-pec,03fg,1.0,1.0,2018gdl,100.0,SNIa,,2018gdl,10.43770862,51.62905834,,0.2103673523664474,8.232722429415997,-1.280777902668194,-9.533208503393691,5.835738539789399,0.6284015533276573,9.511639201131768,0.1544481717112386,-9.385486034920548,5.747544418075417,0.6269238744157453,10,5,5
493,ZTF18abspszv,0.06790012,0.00046384,z_nonSEDm,58342.95867123705,0.001081097,0.2724597345370518,-0.077845774,0.14258999,3.3869196409236704e-05,0.1178187377762194,0.028841053,3.2145868797758135e-08,-0.003947589,-0.000197895,-5.27e-07,-8.22e-07,-0.000138433,0.015553596,3.1,0,0.4173050421271984,353.489228,-26.447027,snia-cosmo,norm,1.0,1.0,2018exv,100.0,Ia,,2018exv,353.49671437,-26.44064483,,0.0155029445886611,8.196822923305756,-1.4312605401993748,-9.670609026500298,4.998106140780237,0.6328344743217371,8.891969568131525,-1.2561056064790714,-10.159361831205128,7.538040806124368,0.5824576282198332,10,5,5
497,ZTF18absspcp,0.0643932,0.0064405,z_snid,58375.62146,0.000990925,1.4047877155176376,0.05402715,0.187868211,3.457396586035446e-05,0.2439054757046328,0.032999532,-8.7e-07,0.013531785,0.000917392,-2.92e-06,-9.3e-07,0.001489034,0.086397452,3.1,0,0.007245192,315.301203,14.485414,snia-cosmo,norm,1.0,1.0,2018fvl,96.875,SN Ia,,,315.3014601414904,14.485184108220633,0.067947,0.0864175716042518,10.104196584115728,0.0612694153745774,-10.080540538844938,7.29206975037895,0.5990952981517514,10.589751958961411,-0.3931334436737073,-10.965660392292117,8.0881160979568,0.5744108962191568,10,5,5
498,ZTF18absstyb,0.05271971,1.494e-05,z_gal,58376.31621646751,0.001428512,0.1687792670750605,0.013485339,0.4552405051072128,6.684772533741337e-05,0.6630178983871615,0.042238745,3.218453946168147e-06,0.1905378068003509,0.005226611,-1.68e-05,-2.05e-06,0.01155169,0.048048716,3.1,0,0.3535230869599863,238.092507,22.932367,snia-cosmo,norm,1.0,1.0,2018fvr,100.0,Ia,,2018fvr,238.09153031,22.93217427,0.0527325,0.0480383038520813,8.409608575568221,-1.2312246361217694,-9.604507171986436,5.142360361234085,0.6262774525238192,9.524608266908537,-0.7253037853346997,-10.254885097756675,8.211440776609255,0.5690752995520948,10,5,5
501,ZTF18absyyig,0.03944331,1.027e-05,z_gal,58369.03184174328,0.002292223,1.500308540282276,0.1013769256969245,0.1536795362990233,7.75451087950171e-05,0.1684555885138043,0.030814155,-4.24e-08,-0.002420215,6.471110877619871e-06,-2.94e-06,-2.01e-06,0.000258018,0.092158548,3.1,0,0.6199838335735558,338.287604,4.129783,snia-cosmo,norm/99aa,1.0,1.0,2018fqk,100.0,SN Ia,,,338.28759770445976,4.12964165106776,0.041,0.0921572941541671,9.10073704131758,-0.4441574029683226,-9.582839899868585,6.722921760197564,0.603458707855627,9.215969764394377,-0.4208402481599339,-9.657802969926232,7.1284842337693295,0.6152677804260598,10,5,5
503,ZTF18abtfrbf,0.05702774,1.961e-05,z_gal,58377.21391595184,0.000915104,-1.294451363,-0.032673776,0.081528749,2.8113111681754848e-05,0.1280709489969624,0.029112729,4.2938092281791424e-08,0.004987574,7.800268893702188e-07,-3.64e-07,-6.92e-07,0.000164692,0.018949989,3.1,0,0.9070312110455832,7.602657,-1.26414,snia-cosmo,norm,1.0,1.0,2018gdg,100.0,SN Ia,,1122936,7.602334,-1.262274,0.05702774,0.0189240430295467,8.681973805994819,-1.040289521250232,-9.737255025099255,5.914142872534441,0.6131972559225131,10.27894334143204,0.0104978187162832,-10.266868034105746,6.797165541332493,0.5855486275480419,10,5,5
506,ZTF18abtgkdo,0.08123745,0.00042051,z_nonSEDm,58377.79374701274,0.000759552,0.9493273122480032,-0.019035474,0.1620448190296883,2.3761544250921317e-05,0.235497878,0.030489002,-1.55e-07,0.027094089,0.000209677,-8.5e-07,-6.1e-07,0.000601991,0.1385707286256388,3.1,0,0.081295728,40.715166,21.511737,snia,,1.0,1.0,2018gke,100.0,SN Ia,,,40.71232632221557,21.512333308876947,0.070727,0.1380682185292244,9.729846839136808,-0.8879654493336082,-10.640891332415295,7.609137422644888,0.57169413095164,11.058540363742274,-1.0005090550174849,-12.047144043704431,8.832750875003525,0.570657645127336,10,5,5
507,ZTF18abtgnky,0.0568,1.414e-05,z_gal,58345.51568582124,0.001243314,0.027866956,-0.043307219,0.098371458,3.820026172295576e-05,0.09329287,0.027370003,-1.99e-07,0.000221672,-8.58e-05,-2.89e-07,-9e-07,-8.53e-05,0.037762349,3.1,0,0.9663869135276438,20.581399,-2.496667,snia-cosmo,norm,1.0,1.0,2018fey,100.0,Ia,,2018fey,20.58069175,-2.49780686,0.0568,0.0377215988188982,8.030005939724504,-0.9948604241197904,-9.013199114426104,4.6311553014689375,0.6447971236072968,9.48176465582076,-0.0245629604746669,-9.524466526642986,6.029882626105984,0.5998065647547888,10,5,5
508,ZTF18abtgtpn,0.0531401,0.00015044,z_gal,58337.55401278768,0.00164506,-1.544015488,-0.114835365,0.1142005182373395,5.139613354290568e-05,0.074258865,0.028602866,-7.7e-08,-0.002499264,-0.000361662,-3.52e-07,-1.25e-06,-2.43e-05,0.015832113,3.1,0,0.5405890868017542,6.465923,-20.680701,snia-cosmo,norm,1.0,1.0,2018enk,100.0,SNIa,,2018enk,6.46482026,-20.67738771,0.05314,0.0158900905027985,8.571586577670782,-1.2721915769215604,-9.84322063701067,6.964541453823632,0.5833526457059037,11.009065485744978,-0.6721883884289548,-11.648409549397613,11.85638788083989,0.5632306322202668,10,5,5
515,ZTF18abtnbys,0.04243388,1.213e-05,z_gal,58373.79176375725,0.000192857,-5.0,0.6378757004547786,0.148386549,8.100954384974757e-06,0.082870391,0.039179328,-1.07e-07,-7.74e-10,0.0006194,4.733765400986959e-14,-2.76e-07,-1.85e-10,0.080873043,3.1,0,3.981738775931104e-09,103.085796,46.989168,snia-pec,91bg,1.0,0.0,,100.0,,,19765,103.088478,46.989868,0.042479,0.0808529660105705,9.641448703822345,-0.7377071533652417,-10.385454064460207,7.527171340311639,0.5842835371778865,11.195506039400986,-1.242893521302103,-12.490905660030858,11.115564540062756,0.56948585250087,10,5,5
518,ZTF18abtqevs,0.04153204,0.00294109,z_snid,58372.36230942101,0.000488538,0.7206939110007352,0.6066980848949883,0.1572097577191016,1.8359815727777065e-05,0.256269189,0.033636986,-3.22e-07,0.016184898,0.000574394,-1.26e-06,-5.46e-07,0.001486293,0.2102711815851208,3.1,0,0.5883875429820452,1.151269,51.993785,snia-cosmo,norm,1.0,1.0,2018grt,100.0,,,,1.15142245,51.9937603,0.044,0.21026430696249,9.690551021987408,-0.8739330146770943,-10.55934402319583,8.338528419683989,0.5715491000269016,9.79780095965415,-1.2730112940618443,-11.062563789522777,9.692649560088244,0.5605238820448909,10,5,5
521,ZTF18abtsuqv,0.02066423,1.003e-05,z_gal,58309.99999999988,0.012224878,0.8681812728801381,-0.122908664,0.6138118226954248,0.000665467,0.3227248061311322,0.035264095,-1.07e-11,8.869738050993232e-09,1.1361848433285195e-10,-0.000162302,-7.92e-06,-0.003259905,0.038318994,3.1,0,0.008973115,54.896405,-6.325058,snia-cosmo,norm,0.0,1.0,2018ddi,100.0,Ia,,2018ddi,54.89646074,-6.32501424,0.0206,0.0383189635723829,8.969889365726644,-0.2210047684455722,-9.203158294537404,5.712290548288178,0.6258514944085308,9.01813866524603,-0.5562124609889381,-9.58546656638434,7.668017619638781,0.584252153112686,10,5,5
524,ZTF18abtxvhy,0.06803778,1.122e-05,z_gal,58382.205209481646,0.000987162,-0.269526935,-0.015229886,0.1703558855770097,3.679707444157279e-05,0.4128109895305681,0.033197601,-9.91e-07,0.029525232,0.000705509,-7.34e-06,-9.9e-07,0.003782899,0.043237017,3.1,0,0.2176020600629909,344.803319,0.405031,snia-cosmo,norm,1.0,1.0,2018ghr,100.0,SN Ia,,,344.80333307116985,0.4053426264449246,,0.0432387248426675,8.519451221236402,-1.013674566968587,-9.53051883461514,3.814945326238543,0.6590262953861131,9.152349136647098,-0.1175960372422992,-9.293755029453528,5.847147832997661,0.6219770572579746,10,5,5
527,ZTF18abtzzka,0.03127219,1.269e-05,z_gal,58352.81458758112,0.004861211,0.629468455,-0.014765311,0.1380910229017899,0.000160301,0.071041986,0.029773239,-1.67e-06,-0.004957487,-4.91e-05,-9e-07,-4.15e-06,-2.19e-05,0.060565675,3.1,0,0.000198943,109.330264,52.306632,snia,,1.0,1.0,2018fay,100.0,,,,109.32826216495104,52.30733974625631,,0.0605425451695919,8.691767654550501,-1.452946474019879,-10.136423162430804,6.590842116002768,0.5959116727486765,9.680075203333974,-0.5308943067962214,-10.216600493684558,8.69517523638359,0.5639273298386746,10,5,5
530,ZTF18abufwxs,0.07083545,0.00042099,z_nonSEDm,58380.68256938252,0.000204621,0.9224553707730304,0.4347821708035344,0.2569913427214487,7.316102173528016e-06,0.3528455728278372,0.031902628,-2.4e-07,0.070251697,0.001710763,-7.19e-07,-2.02e-07,0.002857523,0.049511172,3.1,0,0.00167417,353.538722,22.092612,snia,,1.0,1.0,,100.0,,,,353.5389178197369,22.09256290896118,,0.049512922540307,8.60330811358805,-0.8891030962133262,-9.49368304108493,4.599016217643905,0.633095512077969,8.766549888272294,-0.3294494604440361,-9.147556727226185,4.698401508761947,0.6652102839888012,10,5,5
532,ZTF18abuhyjv,0.04710741,1.116e-05,z_gal,58387.07341069304,0.002666934,0.8986467815660264,-0.108844035,0.1026426399657793,8.229435472351132e-05,0.1108077394005767,0.028040449,1.089731842416612e-06,0.002814652,-0.000273362,-8.28e-07,-1.93e-06,-0.000232736,0.029145392,3.1,0,0.4637266781186521,39.065099,-1.199785,snia-cosmo,norm,1.0,1.0,2018gjt,100.0,SN Ia,,2018gjt,39.06505451,-1.20007495,0.04711996,0.029146506562829,8.962578998504153,-1.2897913193544226,-10.265169701563313,6.868851434947377,0.6003540633816137,9.31645168752854,-0.734750580504607,-10.055615954865072,8.040531669425537,0.5700319181989797,10,5,5
533,ZTF18abuhzfc,0.03823782,1.54e-05,z_gal,58383.35841382225,0.002373638,0.045972316,0.09431486,0.1280156163484207,7.714817222439184e-05,0.1703964918657198,0.030543633,-2.74e-07,0.016105046,0.00049026,-2.25e-06,-2e-06,0.000855826,0.029353094,3.1,0,0.012619762,16.161792,-4.25816,snia-cosmo,norm,1.0,1.0,2018ggx,100.0,SN Ia,,2018ggx,16.16339095,-4.2577987,,0.029312085956335,10.243392469817849,-0.2137778108546743,-10.464115083548794,7.367673434561256,0.5803101297113737,8.053528789736085,-0.3482494627465374,-8.20560024760014,0.630344751438198,0.7694375844679278,10,5,5
540,ZTF18abuncpe,0.08017564,0.00521536,z_snid,58384.92176464783,0.000931517,0.7063447254392567,-0.065030559,0.1875646474800305,2.9485927883217577e-05,0.2264784403216258,0.029254437,-5.22e-08,0.016872753,0.000400307,-1.27e-06,-7.09e-07,0.000653137,0.046195941,3.1,0,0.9044569283442432,26.973627,42.195938,snia-cosmo,norm,1.0,1.0,2018ggz,100.0,SN Ia,,,26.97383987,42.19563986,,0.0461915343999862,8.881729039479339,-1.5105916964496866,-10.461362405323026,5.715849397088811,0.6130227974934633,9.149658977204282,-0.8523256572142807,-10.025371475136518,5.016754369653783,0.621519165530289,10,5,5
543,ZTF18abupiap,0.09410934,0.00165951,z_SEDm,58375.7059,0.0005772,0.9482076864472044,-0.018067129,0.1840767642206628,1.8126714783297203e-05,0.2547638259854803,0.031537586,-1.84e-07,0.03378285,0.000174953,-7.73e-07,-4.78e-07,0.000744968,0.046568006,3.1,0,0.644362919,44.833337,-14.099813,snia-cosmo,norm,1.0,1.0,2018gka,100.0,,,,44.832336943853605,-14.099134130114743,,0.0465522573888301,8.204089431146699,-1.234324463931438,-9.488687057326043,4.6789324238941825,0.6317603498670207,10.405263014842888,0.5450279900823949,-9.87182668653288,7.371328286470391,0.5862229605954368,10,5,5
544,ZTF18abuqugw,0.03107326,1.737e-05,z_gal,58385.74668978094,0.005092267,0.4282626442738607,-0.060251661,0.4506825800599472,0.000160303,0.5511747250908705,0.033521863,-4.53e-06,0.2427352206106978,0.007653409,-9.86e-06,-4.12e-06,0.00958989,0.00620273,3.1,0,0.9999660305613152,244.557644,39.123998,snia-cosmo,norm,1.0,1.0,2018geo,100.0,Ia,,2018geo,244.5575491,39.12366938,0.03104095,0.0062085568718612,9.149852853090373,-1.4132368008971403,-10.5951486781699,8.361427267439808,0.5684210368802404,9.78328721345069,-2.086904091887302,-11.928855464642568,8.129202967371999,0.5660776011059936,10,5,5
545,ZTF18abuuimf,0.0514556,0.00015044,z_gal,58288.68810416896,0.003269357,-2.95756267,-0.399999544,1.4575002688288805,0.000465989,0.4659309613200117,0.3587214519061306,-0.000423374,-0.236980899,1.255899673596786e-07,-6.98e-05,-4.97e-09,2.953743663943194e-06,0.025546982,3.1,0,0.7824691009117817,357.451097,-14.119815,snia-cosmo,norm,0.0,0.0,2018cov,100.0,Ia,,2018cov,357.45135365,-14.11965072,0.05146,0.0255426742509007,10.6068058994307,-0.7653430203643724,-11.358911016189454,7.136816326495236,0.5985978126994006,11.301591084648944,-0.8075812273674602,-12.106022745787069,11.700864885045798,0.5668099656290154,10,5,5
547,ZTF18abuxjrd,0.07132095,1.332e-05,z_gal,58384.751520012105,0.000539813,0.5086002625602739,0.2190254109765228,0.1790090450595016,1.7691656701465522e-05,0.2323069886898222,0.030989085,-1.65e-07,0.029985334,0.000795818,-8.03e-07,-4.51e-07,0.000932269,0.041477955,3.1,0,3.864498713064292e-05,25.017984,15.071145,snia-cosmo,norm,1.0,1.0,2018git,98.07692307692308,,,1474409,25.017897,15.071244,0.07132095,0.041472734734416,10.060281791369496,-0.0065650171541293,-10.08650241796796,6.388755955910732,0.6055673224923035,10.51239516584705,0.1214250343881708,-10.397347327301738,7.2383517202454835,0.5882408625831826,10,5,5
549,ZTF18abuykiz,0.03160853,1.414e-05,z_gal,58341.95280375271,0.004290457,-0.99410409,-0.091652977,0.1407806441093271,0.000149657,0.1008998488264631,0.031325462,-2.48e-06,-0.002247721,-0.000187713,-2.89e-06,-4e-06,0.000177488,0.038690964,3.1,0,0.133757265,48.388993,-15.2553,snia-cosmo,norm,1.0,1.0,2018eui,100.0,Ia,,2018eui,48.38124751,-15.25722615,0.031388,0.0388762109726667,7.655608209172297,-1.5908317375935968,-9.257896609713129,6.343952714229522,0.6364192578201453,10.691159645469408,0.446116983656614,-10.236541506045407,7.534167610980256,0.586841306294238,10,5,5
554,ZTF18abvkswd,0.02539423,1.414e-05,z_gal,58274.52104845195,0.007929724,0.8665330088211014,-0.09285066,0.4857008342842164,0.000329671,0.1674182058673665,0.033927623,-7.41e-05,-0.042981901,0.002875526,2.921503148971762e-07,-8.79e-06,-0.000733403,0.043309732,3.1,0,0.8744973909943065,32.509204,37.038438,snia-cosmo,norm,0.0,1.0,2018cnu,100.0,Ia,,2018cnu,32.50995465,37.0369029,0.025394,0.0433546172827482,8.497156864316798,-1.4623555103242567,-9.943979618825493,6.8341919733569085,0.5955423959500931,9.113241448458131,-0.3119889210857973,-9.430323259599954,7.73239126119986,0.590618594639083,10,5,5
556,ZTF18abvlchy,0.0868086,0.0014586,z_SEDm,58388.611717224914,0.000690742,1.540202188280349,-0.049239623,0.2132326087776164,2.329805295924858e-05,0.2527555869401419,0.033664727,1.956404820056773e-07,0.028972145,-0.000963511,-1.41e-06,-5.66e-07,-0.001078322,0.014945739,3.1,0,0.604111979,22.779887,-14.71615,snia-cosmo,91t,1.0,1.0,2018gqb,100.0,SN Ia-91T-like,,,22.780691893187832,-14.716405802214556,,0.0149350142851471,9.159028493271329,-0.326949359922128,-9.479067501454017,5.901909076334363,0.63095328476964,9.752369946066814,-0.0566061961724234,-9.80307591664167,4.442027731270635,0.633345868074495,10,5,5
561,ZTF18abvtcts,0.03311624,1.414e-05,z_gal,58337.02212528546,0.002080353,-1.595714088,0.1095262704598217,0.2775477296527242,8.683011951157358e-05,0.1161694466771994,0.036351309,-1.21e-06,-0.015975024,-0.001295647,-2.59e-06,-2.67e-06,0.000532349,0.04031918,3.1,0,0.191082311,62.034201,-8.833412,snia-cosmo,norm,0.0,1.0,2018ezx,100.0,Ia,,2018ezx,62.03432813,-8.83453233,0.032903,0.0403010273724794,9.838142179070328,-0.4803596812295875,-10.2802511915384,7.2206098525947455,0.5886157287860347,10.884042570490683,1.2131051429404989,-9.73771103395031,5.497956725087275,0.6150202752036465,10,5,5
562,ZTF18abvtcyi,0.05399103,0.00044439,z_nonSEDm,58373.75921670161,0.001812363,1.296411250654725,-0.027483871,0.096069104,5.641762863206742e-05,0.144377511,0.029478041,-5.31e-07,0.004861034,0.000276707,-1.57e-06,-1.42e-06,0.000476167,0.039957516,3.1,0,0.6286772119473873,67.38019,-11.031001,snia-cosmo,99aa/91t,1.0,1.0,2018fvj,100.0,Ia,,2018fvj,67.37812592,-11.03107007,,0.0399938390403986,8.44410707026941,-0.335254283158528,-8.78065378080523,4.173846090728802,0.688417830921025,10.323832151210176,0.3916875909813422,-9.939794290582832,7.379068140041458,0.5857653389645542,10,5,5
563,ZTF18abvtiko,0.03107998,1.012e-05,z_gal,58360.08966640138,0.005175233,0.7786734631012979,-0.243330969,0.086439098,0.000160434,0.092590211,0.028797829,-6.16e-07,0.000136133,-2.6e-05,-9.68e-07,-3.97e-06,-0.000114706,0.036681522,3.1,0,1.0164407912140576e-08,71.884741,-2.306897,snia-cosmo,norm,1.0,0.0,2018fgj,100.0,Ia,,2018fgj,71.88233416,-2.30705538,,0.0366234879940748,8.165344325747204,-0.7177619877421667,-8.797687761189788,4.793939288214833,0.652492125481206,9.03016095507984,-1.1931865102100785,-10.255495152470129,5.972341157105416,0.5998255901096426,10,5,5
564,ZTF18abvtltw,0.07560311,0.00410366,z_snid,58371.71681617285,0.000979719,0.8418669348783284,0.05726606,0.1168805126108054,3.1083124710920085e-05,0.182296954,0.030592854,-5.5e-07,0.004408738,0.00058518,-1.3e-06,-8.11e-07,0.000811198,0.068252091,3.1,0,0.000247464,55.304768,-19.282918,snia,,1.0,1.0,,100.0,,,,55.30440670646798,-19.28317562052961,,0.0682606600224971,8.24503350523299,-1.372739688096284,-9.709534756496796,4.798643039940959,0.6526553587719899,8.535751234529513,-0.7238387591757312,-9.251337127064708,6.673925610734262,0.614397794262847,10,5,5
567,ZTF18abvwstm,0.04946522,0.00282843,z_snid,58346.34830693813,0.001187422,1.0309777990119804,0.1123404411020434,0.2069319530346547,4.30909215273802e-05,0.1875799700988774,0.046731184,1.2249061503193737e-08,0.004512709,-0.002094979,-2.12e-06,-1.4e-06,-0.000327921,0.051801739,3.1,0,0.8910604610853878,327.820308,-14.460227,snia-cosmo,norm,1.0,1.0,2018epa,100.0,SNIa,,2018epa,327.81978521,-14.4600601,0.080954,0.0518332830816507,9.446469765785272,-0.1395785861423504,-9.625808490145324,7.126244638221095,0.5997075937924466,9.906979628778108,0.037564737893442,-9.866857169983003,6.555853899483985,0.594117824244855,10,5,5
568,ZTF18abvxqtp,0.07401664,0.00308707,z_snid,58389.49786141707,0.000724228,0.4115476466193627,0.042232037,0.1658909501202288,2.4710722384653017e-05,0.1654009712634359,0.032236885,1.4855322872917932e-07,0.005388448,-9.14e-05,-7.73e-07,-6.54e-07,-0.000100452,0.029518434,3.1,0,0.439977331,359.370131,-6.603832,snia-cosmo,norm,1.0,1.0,2018gsm,100.0,SN Ia,,,359.3676076787712,-6.605056428401139,,0.0294873983412981,7.220564503231538,-1.073980666837919,-8.18753696258697,2.534198513629037,0.7408437313225336,10.646858573462232,0.6448484681567904,-9.99770642117256,8.144751288412872,0.5831086642099176,10,5,5
570,ZTF18abwbtco,0.05730358,0.00042044,z_nonSEDm,58385.12017786548,0.000272507,0.2290997858575058,0.4278455336180119,0.2698237690419773,1.126432108879938e-05,0.366512075,0.036832509,2.414977467964677e-07,0.064568293,0.00109054,-9.55e-07,-3.51e-07,0.003064991,0.1648407967790965,3.1,0,0.062466705,50.870667,25.57084,snia-cosmo,norm,1.0,1.0,,100.0,,,,50.87003348,25.57068125,,0.1648819756507873,9.394806499589889,-1.0843186788567276,-10.477196948579238,7.092003167766871,0.5974854356023646,10.170827057176943,-0.1305389898805029,-10.29481888531916,6.708161522225691,0.5960601410690195,10,5,5
